Mecanismo de Participación Social en Guarderías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resultados de las visitas realizadas (abril-noviembre 2022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. ,Mes,OOAD,Localidad,Esquema,Número,Nombre,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Puntos máximos,Puntos alcanzados,%,No. de Padres,Horas 
984,nov-22,07CHIAPAS                            ,07101TUXTLA GUTIÉRREZ,U,0138,"Centro Educativo Preescolar Antoni Gaudi, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
985,nov-22,07CHIAPAS                            ,07101TUXTLA GUTIÉRREZ,U,0392,Centro de Desarrollo Infantil El Pequeño Mundo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
986,nov-22,07CHIAPAS                            ,07089TAPACHULA,U,1200,Instituto Pedagógico Infantil Kids,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
987,nov-22,07CHIAPAS                            ,07101TUXTLA GUTIÉRREZ,U,1546,Santa Fe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
988,nov-22,08CHIHUAHUA                          ,08002ALDAMA,U,0405,Guardería Infantil CANACO-Aldama,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
989,nov-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,0407,Pequeños Genios,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
990,nov-22,08CHIHUAHUA                          ,08037JUÁREZ,U,0411,Niñito Jesús,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
991,nov-22,08CHIHUAHUA                          ,08037JUÁREZ,U,0414,Estancia Infantil Juárez Gema,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
992,nov-22,08CHIHUAHUA                          ,08037JUÁREZ,U,0415,Desarrollos Comunitarios Paso del Norte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
993,nov-22,08CHIHUAHUA                          ,08021DELICIAS,U,0419,Estancias Infantiles Canacintra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
994,nov-22,08CHIHUAHUA                          ,08062SAUCILLO,U,0420,Guardería Saucillo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,8,16
995,nov-22,08CHIHUAHUA                          ,08021DELICIAS,U,0422,Cri -Cri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
996,nov-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,0424,Pequeños Genios TOWITO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
997,nov-22,08CHIHUAHUA                          ,08011CAMARGO,U,0483,Estancias Infantiles de Camargo Chihuahua México,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
998,nov-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,0485,Estancias Infantiles Municipales,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,8,16
999,nov-22,08CHIHUAHUA                          ,08037JUÁREZ,U,0494,Guardería Infantil Morelos I,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
1000,nov-22,08CHIHUAHUA                          ,08037JUÁREZ,U,0495,El Papalote,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1001,nov-22,08CHIHUAHUA                          ,08037JUÁREZ,U,0501,"Guardería Infantil Loon, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
1002,nov-22,08CHIHUAHUA                          ,08021DELICIAS,U,0530,Cuidados Maternales La Estancia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1003,nov-22,08CHIHUAHUA                          ,08045MEOQUI,U,0532,Guardería Meoqui,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1004,nov-22,08CHIHUAHUA                          ,08032HIDALGO DEL PARRAL,U,0534,Estancias Infantiles de Parral,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1005,nov-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,0536,Estancia Infantil Villa Juárez,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1006,nov-22,08CHIHUAHUA                          ,08037JUÁREZ,U,1226,C.D.I. Mitla,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1007,nov-22,08CHIHUAHUA                          ,08019CHIHUAHUA,U,1274,Castillo del Rey,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1008,nov-22,08CHIHUAHUA                          ,08045MEOQUI,U,1653,Guardería Meoqui,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1009,nov-22,08CHIHUAHUA                          ,08037JUÁREZ,Y,0025,Chilpayatl,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1010,nov-22,05COAHUILA                           ,05035TORREÓN,E,0008,Estancia Feliz San Agustin,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,37,97.37%,6,12
1011,nov-22,05COAHUILA                           ,05035TORREÓN,U,0197,Guardería Amanecer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1012,nov-22,05COAHUILA                           ,05030SALTILLO,U,0199,"Estancia Infantil Ady's, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1013,nov-22,05COAHUILA                           ,05035TORREÓN,U,208,El Jardín de los Soles de la Partida,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1014,nov-22,05COAHUILA                           ,05030SALTILLO,U,0861,"Instituto Huerta del Querubin, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
1015,nov-22,05COAHUILA                           ,05002ACUÑA,U,1161,Guardería Cri Cri 2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1016,nov-22,05COAHUILA                           ,05002ACUÑA,U,1648,Guardería Cri Cri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1017,nov-22,06COLIMA                             ,06002COLIMA,R,0001,"Estancias Infantiles de la Universidad de Colima, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1018,nov-22,06COLIMA                             ,06009TECOMÁN,U,1455,"Centro Dersarrollo Infantil Mahatma Gandhi, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1019,nov-22,10DURANGO                            ,10007GÓMEZ PALACIO,U,0220,Colorin,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1020,nov-22,10DURANGO                            ,10005DURANGO,U,0581,Club de Sembradores de Amistad de Durango,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
1021,nov-22,11GUANAJUATO                         ,11020LEÓN,U,0102,Taller Educativo Decroly,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1022,nov-22,11GUANAJUATO                         ,11021MOROLEÓN,U,0106,Cri Cri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Reactivo para fines informativos,1,1,1,38,37,97.37%,6,12
1023,nov-22,11GUANAJUATO                         ,11020LEÓN,U,0305,Centro Infantil 2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1024,nov-22,11GUANAJUATO                         ,11020LEÓN,U,0556,Trasgo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1025,nov-22,11GUANAJUATO                         ,11002ACÁMBARO,U,1199,El Espacio de los Niños,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1026,nov-22,11GUANAJUATO                         ,11025PURÍSIMA DEL RINCÓN        ,U,1231,Angelitos de Mamá,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1027,nov-22,11GUANAJUATO                         ,11017IRAPUATO,U,1282,Pepito,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1028,nov-22,11GUANAJUATO                         ,11020LEÓN,U,1568,Bombinos Antorcha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1029,nov-22,11GUANAJUATO                         ,11020LEÓN,U,1582,Centro de Desarrollo Pixel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1030,nov-22,11GUANAJUATO                         ,11017IRAPUATO,Y,0021,Estancia Infantil Girasol,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1031,nov-22,11GUANAJUATO                         ,11020LEÓN,Y,0031,Estancia Infantil Vida,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
1032,nov-22,12GUERRERO                           ,12001ACAPULCO DE JUÁREZ,U,0226,Centro de Desarrollo Infantil Español,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1033,nov-22,12GUERRERO                           ,12029CHILPANCINGO DE LOS BRAVO,U,0227,Lo Mejor de Mi Vida,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1034,nov-22,12GUERRERO                           ,12001ACAPULCO DE JUÁREZ,Y,0010,Guardería Integradora Justo Sierra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1035,nov-22,13HIDALGO                            ,13063TEPEJI DEL RÍO OCAMPO,U,0371,"Estancia Infantil Aridey, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1036,nov-22,13HIDALGO                            ,13077TULANCINGO DE BRAVO,U,0456,"Estancias Infantiles de Tulancingo, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1037,nov-22,13HIDALGO                            ,13048PACHUCA DE SOTO    ,U,0718,"Jardín de Niños Anhelo, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1038,nov-22,14JALISCO                            ,14120ZAPOPAN,U,0124,Centro de Integración Infantil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1039,nov-22,14JALISCO                            ,14120ZAPOPAN,U,1044,María Motessori,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Reactivo para fines informativos,1,1,1,38,37,97.37%,4,8
1040,nov-22,14JALISCO                            ,14120ZAPOPAN,U,1056,Reivindicación Social de los Trabajadores Universitarios II (BELENES),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1041,nov-22,14JALISCO                            ,14053LAGOS DE MORENO,U,1059,Siconaqui I,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1042,nov-22,14JALISCO                            ,14039GUADALAJARA,U,1060,Protección Infantil CANIRAC (Ferrocarriles),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
1043,nov-22,14JALISCO                            ,14039GUADALAJARA,U,1061,Mi Primera Etapa ABC Estancia Infantil,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1044,nov-22,14JALISCO                            ,14039GUADALAJARA,U,1063,Colegio de Desarrollo Infantil José Vasconcelos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1045,nov-22,14JALISCO                            ,14039GUADALAJARA,U,1064,Cuida Santa Mónica,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1046,nov-22,14JALISCO                            ,14039GUADALAJARA,U,1276,Henri Wallon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1047,nov-22,14JALISCO                            ,14039GUADALAJARA,U,1302,Educación Recreativa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1048,nov-22,14JALISCO                            ,14120ZAPOPAN,U,1486,Conejitos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1049,nov-22,14JALISCO                            ,14067PUERTO VALLARTA,U,1576,Guardería de Bolita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1050,nov-22,14JALISCO                            ,14039GUADALAJARA,U,1577,Imaginare,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1051,nov-22,14JALISCO                            ,14120ZAPOPAN,U,1616,Mi Primeras Huellas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1052,nov-22,14JALISCO                            ,14039GUADALAJARA,U,1617,Imaginare II,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,37,97.37%,5,10
1053,nov-22,14JALISCO                            ,14039GUADALAJARA,Y,0018,Educativa Integral,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
1054,nov-22,14JALISCO                            ,14098SAN PEDRO TLAQUEPAQUE         ,Y,0027,Jardín Encantado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1055,nov-22,14JALISCO                            ,14067PUERTO VALLARTA,Y,0043,Crichton College,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1056,nov-22,15MÉXICO,15058NEZAHUALCÓYOTL,U,0146,"Colegio Donato Bramante, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1057,nov-22,15MÉXICO,15033ECATEPEC DE MORELOS,U,0370,"Guardería Infantil Ban Ban, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,8,16
1058,nov-22,15MÉXICO,15120ZUMPANGO,U,1330,"Centro de Desarrollo Integral Bambino, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1059,nov-22,15MÉXICO,15020COACALCO DE BERRIOZÁBAL  ,U,1334,"Cuidados Maternales, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1060,nov-22,15MÉXICO,15070LA PAZ,U,1335,"Centro Integral de Desarrollo Infantil El Mundo Feliz del Bebe, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,7,14
1061,nov-22,15MÉXICO,15024CUAUTITLÁN,U,1572,"Grupo Educatibvo Alan, C.V. S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1062,nov-22,15MÉXICO,15109TULTITLÁN,U,1649,"Guardería de Diego, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1063,nov-22,15MÉXICO,15042IXTLAHUACA,U,0836,"Guardería Infantil Solidaridad Ixtlahuaca, A.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1064,nov-22,15MÉXICO,15106TOLUCA,U,0837,"Instituto Educativo La Casita del Saber, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1065,nov-22,15MÉXICO,15054METEPEC,U,0842,"Instituto Educativo la Casita del Saber, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,5,10
1066,nov-22,15MÉXICO,15057NAUCALPAN DE JUÁREZ,U,0850,"Centro Comunitario de Desarrollo Infantil Villa Materna, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Reactivo para fines informativos,1,1,1,38,37,97.37%,4,8
1067,nov-22,15MÉXICO,15057NAUCALPAN DE JUÁREZ,U,0852,"Servicio de Asistencia, Recreativo y Educativo a la Niñez,S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1068,nov-22,15MÉXICO,15090TENANGO DEL VALLE,U,0853,"Estancia Infantil Tenango del Valle, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1069,nov-22,15MÉXICO,15054METEPEC,U,0854,"Instituto Educativo para el Desarrollo Integral del Saber,S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,6,12
1070,nov-22,15MÉXICO,15013ATIZAPÁN DE ZARAGOZA,U,0857,"Club Infantil Mis Primeros Pasos, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,3,6
1071,nov-22,15MÉXICO,15118ZINACANTEPEC,U,0899,"Aldea Infantil Reino de la Niñez, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
1072,nov-22,15MÉXICO,15106TOLUCA,U,1172,"Centro Educativo Tierra Mágica, S.C.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Reactivo para fines informativos,1,1,1,38,38,100.00%,4,8
